scene,platform_id,time,subswath,burst,lat,lon,dist_km,inc_deg,v_los_drift,method,v_los_pipe,residual
scene61,5301664,2024-11-12 23:00:00,iw2,3,38.71094,-74.90741,1.1157113600021566,40.83536911010742,-0.0438208215505773,ocn_dc_stokes,-0.39836952881887555,-0.35454870726829824
scene61,5301664,2024-11-12 23:00:00,iw2,3,38.71094,-74.90741,1.1157113600021566,40.83536911010742,-0.0438208215505773,ocn_dc_mouche,-0.3891835301183164,-0.3453627085677391
scene61,5301664,2024-11-12 23:00:00,iw2,3,38.71094,-74.90741,1.1157113600021566,40.83536911010742,-0.0438208215505773,ocn_dc_full,-0.21518088271841407,-0.17136006116783675
scene62,1301817,2024-11-14 23:00:00,iw3,0,33.31369,-68.84064,0.5538871855408039,44.915016174316406,-0.0987827341309839,ocn_dc_geom,-0.5071184635162354,-0.4083357293852514
scene62,1301817,2024-11-14 23:00:00,iw3,0,33.31369,-68.84064,0.5538871855408039,44.915016174316406,-0.0987827341309839,ocn_dc_stokes,,
scene62,1301817,2024-11-14 23:00:00,iw3,0,33.31369,-68.84064,0.5538871855408039,44.915016174316406,-0.0987827341309839,ocn_dc_mouche,,
scene62,1301817,2024-11-14 23:00:00,iw3,0,33.31369,-68.84064,0.5538871855408039,44.915016174316406,-0.0987827341309839,ocn_dc_full,,
scene62,7810324,2024-11-14 23:00:00,iw3,0,33.25674,-68.85693,0.2104507707171664,44.77848815917969,0.0374162411048978,ocn_dc_geom,-0.6001979112625122,-0.63761415236741
scene62,7810324,2024-11-14 23:00:00,iw3,0,33.25674,-68.85693,0.2104507707171664,44.77848815917969,0.0374162411048978,ocn_dc_stokes,,
scene62,7810324,2024-11-14 23:00:00,iw3,0,33.25674,-68.85693,0.2104507707171664,44.77848815917969,0.0374162411048978,ocn_dc_mouche,,
scene62,7810324,2024-11-14 23:00:00,iw3,0,33.25674,-68.85693,0.2104507707171664,44.77848815917969,0.0374162411048978,ocn_dc_full,,
scene63,4102557,2024-11-14 23:00:00,iw1,1,34.71934,-70.82022,0.0759982629184278,36.04561614990234,-0.1077146975965963,ocn_dc_geom,-0.7921267151832581,-0.6844120175866617
scene63,4102557,2024-11-14 23:00:00,iw1,1,34.71934,-70.82022,0.0759982629184278,36.04561614990234,-0.1077146975965963,ocn_dc_stokes,-0.7523826882243156,-0.6446679906277193
scene63,4102557,2024-11-14 23:00:00,iw1,1,34.71934,-70.82022,0.0759982629184278,36.04561614990234,-0.1077146975965963,ocn_dc_mouche,-0.6441589891910553,-0.5364442915944589
scene63,4102557,2024-11-14 23:00:00,iw1,1,34.71934,-70.82022,0.0759982629184278,36.04561614990234,-0.1077146975965963,ocn_dc_full,-0.39854027330875397,-0.29082557571215767
scene63,7810312,2024-11-14 23:00:00,iw3,5,35.64421,-69.886475,0.9273975600377804,42.10709762573242,0.0924097361813385,ocn_dc_geom,-1.0812697410583496,-1.1736794772396881
scene63,7810312,2024-11-14 23:00:00,iw3,5,35.64421,-69.886475,0.9273975600377804,42.10709762573242,0.0924097361813385,ocn_dc_stokes,-1.0360691212117672,-1.1284788573931057
scene63,7810312,2024-11-14 23:00:00,iw3,5,35.64421,-69.886475,0.9273975600377804,42.10709762573242,0.0924097361813385,ocn_dc_mouche,-0.9112926162779331,-1.0037023524592716
scene63,7810312,2024-11-14 23:00:00,iw3,5,35.64421,-69.886475,0.9273975600377804,42.10709762573242,0.0924097361813385,ocn_dc_full,-0.8289899788796902,-0.9213997150610287
scene64,5301665,2024-11-14 23:00:00,iw2,3,38.07197,-71.38852,1.4372047395269596,37.03666305541992,-0.1404484766366841,ocn_dc_geom,-1.4193098545074463,-1.2788613778707623
scene64,5301665,2024-11-14 23:00:00,iw2,3,38.07197,-71.38852,1.4372047395269596,37.03666305541992,-0.1404484766366841,ocn_dc_stokes,-1.372333511710167,-1.231885035073483
scene64,5301665,2024-11-14 23:00:00,iw2,3,38.07197,-71.38852,1.4372047395269596,37.03666305541992,-0.1404484766366841,ocn_dc_mouche,-1.2534278109669685,-1.1129793343302845
scene64,5301665,2024-11-14 23:00:00,iw2,3,38.07197,-71.38852,1.4372047395269596,37.03666305541992,-0.1404484766366841,ocn_dc_full,-0.9902563467621803,-0.8498078701254962
scene65,2802011,2024-11-14 23:00:00,iw3,3,39.847,-70.59189,0.3507974898397735,42.97537612915039,0.2011119185110106,ocn_dc_geom,-0.8203078508377075,-1.0214197693487181
scene65,2802011,2024-11-14 23:00:00,iw3,3,39.847,-70.59189,0.3507974898397735,42.97537612915039,0.2011119185110106,ocn_dc_stokes,-0.7523633986711502,-0.9534753171821608
scene65,2802011,2024-11-14 23:00:00,iw3,3,39.847,-70.59189,0.3507974898397735,42.97537612915039,0.2011119185110106,ocn_dc_mouche,-0.5863270163536072,-0.7874389348646178
scene65,2802011,2024-11-14 23:00:00,iw3,3,39.847,-70.59189,0.3507974898397735,42.97537612915039,0.2011119185110106,ocn_dc_full,-0.5152115598320961,-0.7163234783431067
scene66,2802022,2024-11-16 22:00:00,iw3,2,38.45044,-66.3139,0.0732354694967409,42.3559455871582,0.8776309821348014,ocn_dc_geom,0.5044273734092712,-0.37320360872553016
scene66,2802022,2024-11-16 22:00:00,iw3,2,38.45044,-66.3139,0.0732354694967409,42.3559455871582,0.8776309821348014,ocn_dc_stokes,0.47280192002654076,-0.40482906210826064
scene66,2802022,2024-11-16 22:00:00,iw3,2,38.45044,-66.3139,0.0732354694967409,42.3559455871582,0.8776309821348014,ocn_dc_mouche,0.3738199658691883,-0.5038110162656131
scene66,2802022,2024-11-16 22:00:00,iw3,2,38.45044,-66.3139,0.0732354694967409,42.3559455871582,0.8776309821348014,ocn_dc_full,0.45231272652745247,-0.4253182556073489
scene66,7810313,2024-11-16 22:00:00,iw1,6,39.0071,-67.7771,0.226061759075656,35.479400634765625,-0.0477425190260041,ocn_dc_geom,-0.180632546544075,-0.1328900275180709
scene66,7810313,2024-11-16 22:00:00,iw1,6,39.0071,-67.7771,0.226061759075656,35.479400634765625,-0.0477425190260041,ocn_dc_stokes,-0.20129185169935226,-0.15354933267334817
scene66,7810313,2024-11-16 22:00:00,iw1,6,39.0071,-67.7771,0.226061759075656,35.479400634765625,-0.0477425190260041,ocn_dc_mouche,-0.25809701159596443,-0.21035449256996033
scene66,7810313,2024-11-16 22:00:00,iw1,6,39.0071,-67.7771,0.226061759075656,35.479400634765625,-0.0477425190260041,ocn_dc_full,-0.017514187842607498,0.0302283311833966
scene67,4102557,2024-11-19 23:00:00,iw3,2,33.29695,-71.134674,0.2482866385252085,43.755672454833984,-0.043444289469201,ocn_dc_geom,-0.2957984209060669,-0.2523541314368659
scene67,4102557,2024-11-19 23:00:00,iw3,2,33.29695,-71.134674,0.2482866385252085,43.755672454833984,-0.043444289469201,ocn_dc_stokes,-0.31669590435922146,-0.2732516148900205
scene67,4102557,2024-11-19 23:00:00,iw3,2,33.29695,-71.134674,0.2482866385252085,43.755672454833984,-0.043444289469201,ocn_dc_mouche,-0.44043503515422344,-0.39699074568502246
scene67,4102557,2024-11-19 23:00:00,iw3,2,33.29695,-71.134674,0.2482866385252085,43.755672454833984,-0.043444289469201,ocn_dc_full,-0.37498711608350277,-0.3315428266143018
scene68,4401582,2024-11-19 23:00:00,iw3,1,36.42469,-71.39545,1.8613968556914,45.47410583496094,0.5483667359068966,ocn_dc_geom,0.6562551259994507,0.10788839009255413
scene68,4401582,2024-11-19 23:00:00,iw3,1,36.42469,-71.39545,1.8613968556914,45.47410583496094,0.5483667359068966,ocn_dc_stokes,,
scene68,4401582,2024-11-19 23:00:00,iw3,1,36.42469,-71.39545,1.8613968556914,45.47410583496094,0.5483667359068966,ocn_dc_mouche,,
scene68,4401582,2024-11-19 23:00:00,iw3,1,36.42469,-71.39545,1.8613968556914,45.47410583496094,0.5483667359068966,ocn_dc_full,,
scene70,7810312,2024-11-21 23:00:00,iw1,5,35.83543,-69.265076,1.5303279160044354,34.578468322753906,0.1363771969620702,ocn_dc_geom,-0.04351052641868591,-0.17988772338075612
scene70,7810312,2024-11-21 23:00:00,iw1,5,35.83543,-69.265076,1.5303279160044354,34.578468322753906,0.1363771969620702,ocn_dc_stokes,-0.18313093483448029,-0.31950813179655047
scene70,7810312,2024-11-21 23:00:00,iw1,5,35.83543,-69.265076,1.5303279160044354,34.578468322753906,0.1363771969620702,ocn_dc_mouche,-0.5679291933774948,-0.704306390339565
scene70,7810312,2024-11-21 23:00:00,iw1,5,35.83543,-69.265076,1.5303279160044354,34.578468322753906,0.1363771969620702,ocn_dc_full,-0.32366743683815,-0.4600446338002202
scene71,1301817,2024-11-26 23:00:00,iw1,7,34.00675,-70.8689,0.8320056928200193,34.840118408203125,-0.0482627258184467,ocn_dc_geom,0.04770665988326073,0.09596938570170743
scene71,1301817,2024-11-26 23:00:00,iw1,7,34.00675,-70.8689,0.8320056928200193,34.840118408203125,-0.0482627258184467,ocn_dc_stokes,-0.02261374518275261,0.02564898063569409
scene71,1301817,2024-11-26 23:00:00,iw1,7,34.00675,-70.8689,0.8320056928200193,34.840118408203125,-0.0482627258184467,ocn_dc_mouche,-0.2674929015338421,-0.21923017571539538
scene71,1301817,2024-11-26 23:00:00,iw1,7,34.00675,-70.8689,0.8320056928200193,34.840118408203125,-0.0482627258184467,ocn_dc_full,-0.03253598138689995,0.01572674443154675
scene71,4102557,2024-11-26 23:00:00,iw2,3,33.61695,-69.7663,0.3167691957089995,40.55108642578125,0.004448687613441,ocn_dc_geom,-0.4660526514053345,-0.4705013390187755
scene71,4102557,2024-11-26 23:00:00,iw2,3,33.61695,-69.7663,0.3167691957089995,40.55108642578125,0.004448687613441,ocn_dc_stokes,-0.5415566191077232,-0.5460053067211642
scene71,4102557,2024-11-26 23:00:00,iw2,3,33.61695,-69.7663,0.3167691957089995,40.55108642578125,0.004448687613441,ocn_dc_mouche,-0.8336529061198235,-0.8381015937332644
scene71,4102557,2024-11-26 23:00:00,iw2,3,33.61695,-69.7663,0.3167691957089995,40.55108642578125,0.004448687613441,ocn_dc_full,-0.6482846364378929,-0.6527333240513339
scene71,7810324,2024-11-26 23:00:00,iw2,7,34.21678,-70.53488,1.4675104950805289,37.049896240234375,-0.0392627371018196,ocn_dc_geom,-0.31743860244750977,-0.27817586534569017
scene71,7810324,2024-11-26 23:00:00,iw2,7,34.21678,-70.53488,1.4675104950805289,37.049896240234375,-0.0392627371018196,ocn_dc_stokes,-0.39374637603759766,-0.35448363893577806
scene71,7810324,2024-11-26 23:00:00,iw2,7,34.21678,-70.53488,1.4675104950805289,37.049896240234375,-0.0392627371018196,ocn_dc_mouche,-0.6662348806858063,-0.6269721435839867
scene71,7810324,2024-11-26 23:00:00,iw2,7,34.21678,-70.53488,1.4675104950805289,37.049896240234375,-0.0392627371018196,ocn_dc_full,-0.4051216244697571,-0.3658588873679375
scene72,2802011,2024-11-26 23:00:00,iw2,4,39.87519,-71.397156,0.7005960561409859,39.11720657348633,0.0256374966544791,ocn_dc_geom,0.07582086324691772,0.050183366592438626
scene72,2802011,2024-11-26 23:00:00,iw2,4,39.87519,-71.397156,0.7005960561409859,39.11720657348633,0.0256374966544791,ocn_dc_stokes,-0.004954308271408081,-0.03059180492588718
scene72,2802011,2024-11-26 23:00:00,iw2,4,39.87519,-71.397156,0.7005960561409859,39.11720657348633,0.0256374966544791,ocn_dc_mouche,-0.2607288360595703,-0.28636633271404943
scene72,2802011,2024-11-26 23:00:00,iw2,4,39.87519,-71.397156,0.7005960561409859,39.11720657348633,0.0256374966544791,ocn_dc_full,-0.023405835032463074,-0.04904333168694217
scene73,7810312,2024-11-28 22:00:00,iw2,5,35.79503,-65.89163,1.2971934154593738,41.678504943847656,0.4041119534407529,ocn_dc_geom,,
scene73,7810312,2024-11-28 22:00:00,iw2,5,35.79503,-65.89163,1.2971934154593738,41.678504943847656,0.4041119534407529,ocn_dc_stokes,,
scene73,7810312,2024-11-28 22:00:00,iw2,5,35.79503,-65.89163,1.2971934154593738,41.678504943847656,0.4041119534407529,ocn_dc_mouche,,
scene73,7810312,2024-11-28 22:00:00,iw2,5,35.79503,-65.89163,1.2971934154593738,41.678504943847656,0.4041119534407529,ocn_dc_full,,
scene74,1801732,2024-11-29 23:00:00,iw2,2,33.29563,-76.53677,0.4268300734263202,36.86994934082031,0.365588537514233,ocn_dc_geom,0.19176021218299866,-0.17382832533123432
scene74,1801732,2024-11-29 23:00:00,iw2,2,33.29563,-76.53677,0.4268300734263202,36.86994934082031,0.365588537514233,ocn_dc_stokes,0.1697623934596777,-0.19582614405455528
scene74,1801732,2024-11-29 23:00:00,iw2,2,33.29563,-76.53677,0.4268300734263202,36.86994934082031,0.365588537514233,ocn_dc_mouche,0.05884900502860546,-0.3067395324856275
scene74,1801732,2024-11-29 23:00:00,iw2,2,33.29563,-76.53677,0.4268300734263202,36.86994934082031,0.365588537514233,ocn_dc_full,0.31391978077590466,-0.051668756738328325
scene75,1301817,2024-12-01 23:00:00,iw3,8,34.39871,-71.44653,3.200167433488501,43.29800796508789,-0.2681581883281271,ocn_dc_geom,-0.21640412509441376,0.05175406323371334
scene75,1301817,2024-12-01 23:00:00,iw3,8,34.39871,-71.44653,3.200167433488501,43.29800796508789,-0.2681581883281271,ocn_dc_stokes,-0.29029933363199234,-0.02214114530386524
scene75,1301817,2024-12-01 23:00:00,iw3,8,34.39871,-71.44653,3.200167433488501,43.29800796508789,-0.2681581883281271,ocn_dc_mouche,-0.5626703277230263,-0.2945121393948992
scene75,1301817,2024-12-01 23:00:00,iw3,8,34.39871,-71.44653,3.200167433488501,43.29800796508789,-0.2681581883281271,ocn_dc_full,-0.4941362291574478,-0.22597804082932071
scene76,7810324,2024-12-01 23:00:00,iw3,3,35.17469,-71.1539,0.6140050394832485,45.442195892333984,-0.0463836810044738,ocn_dc_geom,0.22336208820343018,0.269745769207904
scene76,7810324,2024-12-01 23:00:00,iw3,3,35.17469,-71.1539,0.6140050394832485,45.442195892333984,-0.0463836810044738,ocn_dc_stokes,0.12350009381771088,0.16988377482218467
scene76,7810324,2024-12-01 23:00:00,iw3,3,35.17469,-71.1539,0.6140050394832485,45.442195892333984,-0.0463836810044738,ocn_dc_mouche,-0.20510287582874298,-0.1587191948242692
scene76,7810324,2024-12-01 23:00:00,iw3,3,35.17469,-71.1539,0.6140050394832485,45.442195892333984,-0.0463836810044738,ocn_dc_full,-0.11892101913690567,-0.07253733813243188
scene77,5301665,2024-12-01 23:00:00,iw1,1,37.57734,-73.6788,1.0973275791211092,35.12464904785156,-0.053895487700316,ocn_dc_geom,-0.3229118883609772,-0.2690164006606612
scene77,5301665,2024-12-01 23:00:00,iw1,1,37.57734,-73.6788,1.0973275791211092,35.12464904785156,-0.053895487700316,ocn_dc_stokes,-0.41104499250650406,-0.35714950480618807
scene77,5301665,2024-12-01 23:00:00,iw1,1,37.57734,-73.6788,1.0973275791211092,35.12464904785156,-0.053895487700316,ocn_dc_mouche,-0.6621308103203773,-0.6082353226200613
scene77,5301665,2024-12-01 23:00:00,iw1,1,37.57734,-73.6788,1.0973275791211092,35.12464904785156,-0.053895487700316,ocn_dc_full,-0.4272090271115303,-0.3733135394112143
scene79,5301665,2024-12-08 23:00:00,iw2,6,37.11851,-71.23288,0.6568986729414028,36.739444732666016,0.8004871797384847,ocn_dc_geom,0.7512078881263733,-0.04927929161211142
scene79,5301665,2024-12-08 23:00:00,iw2,6,37.11851,-71.23288,0.6568986729414028,36.739444732666016,0.8004871797384847,ocn_dc_stokes,0.6198663711547852,-0.18062080858369955
scene79,5301665,2024-12-08 23:00:00,iw2,6,37.11851,-71.23288,0.6568986729414028,36.739444732666016,0.8004871797384847,ocn_dc_mouche,0.2541749179363251,-0.5463122618021596
scene79,5301665,2024-12-08 23:00:00,iw2,6,37.11851,-71.23288,0.6568986729414028,36.739444732666016,0.8004871797384847,ocn_dc_full,0.5057526230812073,-0.29473455665727744
scene82,7810290,2024-12-13 23:00:00,iw2,4,33.40649,-72.22739,0.9602412923765058,38.12748718261719,0.0458895106912129,ocn_dc_geom,-1.3576933145523071,-1.40358282524352
scene82,7810290,2024-12-13 23:00:00,iw2,4,33.40649,-72.22739,0.9602412923765058,38.12748718261719,0.0458895106912129,ocn_dc_stokes,-1.2571221590042114,-1.3030116696954244
scene82,7810290,2024-12-13 23:00:00,iw2,4,33.40649,-72.22739,0.9602412923765058,38.12748718261719,0.0458895106912129,ocn_dc_mouche,-0.9575785994529724,-1.0034681101441854
scene82,7810290,2024-12-13 23:00:00,iw2,4,33.40649,-72.22739,0.9602412923765058,38.12748718261719,0.0458895106912129,ocn_dc_full,-0.6857661306858063,-0.7316556413770192
scene83,1301817,2024-12-13 23:00:00,iw1,1,34.33499,-73.53436,0.946253407028862,31.59274101257324,-0.1354414206530893,ocn_dc_geom,-1.8210009336471558,-1.6855595129940664
scene83,1301817,2024-12-13 23:00:00,iw1,1,34.33499,-73.53436,0.946253407028862,31.59274101257324,-0.1354414206530893,ocn_dc_stokes,,
scene83,1301817,2024-12-13 23:00:00,iw1,1,34.33499,-73.53436,0.946253407028862,31.59274101257324,-0.1354414206530893,ocn_dc_mouche,,
scene83,1301817,2024-12-13 23:00:00,iw1,1,34.33499,-73.53436,0.946253407028862,31.59274101257324,-0.1354414206530893,ocn_dc_full,,
scene83,7810324,2024-12-13 23:00:00,iw1,7,35.4012,-73.29419,0.6142459446973926,34.510189056396484,0.0985405807230577,ocn_dc_geom,-1.3032077550888062,-1.4017483358118639
scene83,7810324,2024-12-13 23:00:00,iw1,7,35.4012,-73.29419,0.6142459446973926,34.510189056396484,0.0985405807230577,ocn_dc_stokes,-1.2743368577212095,-1.3728774384442672
scene83,7810324,2024-12-13 23:00:00,iw1,7,35.4012,-73.29419,0.6142459446973926,34.510189056396484,0.0985405807230577,ocn_dc_mouche,-1.1460694801062346,-1.2446100608292923
scene83,7810324,2024-12-13 23:00:00,iw1,7,35.4012,-73.29419,0.6142459446973926,34.510189056396484,0.0985405807230577,ocn_dc_full,-0.8987077604979277,-0.9972483412209854
scene84,1801732,2024-12-13 23:00:00,iw1,4,36.54158,-73.98578,1.4722459208620589,31.932334899902344,0.0662997906159731,ocn_dc_geom,-1.2660752534866333,-1.3323750441026063
scene84,1801732,2024-12-13 23:00:00,iw1,4,36.54158,-73.98578,1.4722459208620589,31.932334899902344,0.0662997906159731,ocn_dc_stokes,-1.2477871142327785,-1.3140869048487516
scene84,1801732,2024-12-13 23:00:00,iw1,4,36.54158,-73.98578,1.4722459208620589,31.932334899902344,0.0662997906159731,ocn_dc_mouche,-1.1298546753823757,-1.1961544659983487
scene84,1801732,2024-12-13 23:00:00,iw1,4,36.54158,-73.98578,1.4722459208620589,31.932334899902344,0.0662997906159731,ocn_dc_full,-0.7515219412744045,-0.8178217318903777
scene85,5301665,2024-12-15 23:00:00,iw2,2,38.59924,-68.88068,0.6526601540527909,40.00383758544922,-0.121159566567839,ocn_dc_geom,-1.2920671701431274,-1.1709076035752886
scene85,5301665,2024-12-15 23:00:00,iw2,2,38.59924,-68.88068,0.6526601540527909,40.00383758544922,-0.121159566567839,ocn_dc_stokes,-1.228175476193428,-1.1070159096255892
scene85,5301665,2024-12-15 23:00:00,iw2,2,38.59924,-68.88068,0.6526601540527909,40.00383758544922,-0.121159566567839,ocn_dc_mouche,-0.9959501177072525,-0.8747905511394135
scene85,5301665,2024-12-15 23:00:00,iw2,2,38.59924,-68.88068,0.6526601540527909,40.00383758544922,-0.121159566567839,ocn_dc_full,-0.7939804494380951,-0.6728208828702561
scene86,7810324,2024-12-20 23:00:00,iw2,4,36.86568,-70.96637,1.409622597633592,37.866981506347656,0.3506232667306667,ocn_dc_geom,0.28963589668273926,-0.060987370047927425
scene86,7810324,2024-12-20 23:00:00,iw2,4,36.86568,-70.96637,1.409622597633592,37.866981506347656,0.3506232667306667,ocn_dc_stokes,0.218439981341362,-0.13218328538930468
scene86,7810324,2024-12-20 23:00:00,iw2,4,36.86568,-70.96637,1.409622597633592,37.866981506347656,0.3506232667306667,ocn_dc_mouche,0.006494194269180298,-0.3441290724614864
scene86,7810324,2024-12-20 23:00:00,iw2,4,36.86568,-70.96637,1.409622597633592,37.866981506347656,0.3506232667306667,ocn_dc_full,0.279109925031662,-0.0715133416990047
scene87,1801732,2024-12-20 23:00:00,iw2,1,37.79875,-71.065674,0.2017949592767894,38.44472503662109,0.43713657831316,ocn_dc_geom,-0.5172359347343445,-0.9543725130475045
scene87,1801732,2024-12-20 23:00:00,iw2,1,37.79875,-71.065674,0.2017949592767894,38.44472503662109,0.43713657831316,ocn_dc_stokes,-0.4863638374954462,-0.9235004158086062
scene87,1801732,2024-12-20 23:00:00,iw2,1,37.79875,-71.065674,0.2017949592767894,38.44472503662109,0.43713657831316,ocn_dc_mouche,-0.42589220963418484,-0.8630287879473448
scene87,1801732,2024-12-20 23:00:00,iw2,1,37.79875,-71.065674,0.2017949592767894,38.44472503662109,0.43713657831316,ocn_dc_full,-0.16021705232560635,-0.5973536306387663
scene88,4102557,2024-12-22 22:00:00,iw1,2,34.9849,-67.06177,1.0013818384230184,34.32597732543945,-0.0227364238101502,ocn_dc_geom,-0.14764542877674103,-0.12490900496659083
scene88,4102557,2024-12-22 22:00:00,iw1,2,34.9849,-67.06177,1.0013818384230184,34.32597732543945,-0.0227364238101502,ocn_dc_stokes,,
scene88,4102557,2024-12-22 22:00:00,iw1,2,34.9849,-67.06177,1.0013818384230184,34.32597732543945,-0.0227364238101502,ocn_dc_mouche,,
scene88,4102557,2024-12-22 22:00:00,iw1,2,34.9849,-67.06177,1.0013818384230184,34.32597732543945,-0.0227364238101502,ocn_dc_full,,
scene89,5301665,2024-12-22 22:00:00,iw1,4,38.66686,-68.49191,0.7900904898163895,30.901968002319336,-0.1008819297982424,ocn_dc_geom,-0.7350693345069885,-0.6341874047087461
scene89,5301665,2024-12-22 22:00:00,iw1,4,38.66686,-68.49191,0.7900904898163895,30.901968002319336,-0.1008819297982424,ocn_dc_stokes,-0.7712043672800064,-0.670322437481764
scene89,5301665,2024-12-22 22:00:00,iw1,4,38.66686,-68.49191,0.7900904898163895,30.901968002319336,-0.1008819297982424,ocn_dc_mouche,-0.8400232493877411,-0.7391413195894987
scene89,5301665,2024-12-22 22:00:00,iw1,4,38.66686,-68.49191,0.7900904898163895,30.901968002319336,-0.1008819297982424,ocn_dc_full,-0.46622714400291443,-0.36534521420467203
